label,h1_x0,h1_y0,h1_z0,h1_x1,h1_y1,h1_z1,h1_x2,h1_y2,h1_z2,h1_x3,h1_y3,h1_z3,h1_x4,h1_y4,h1_z4,h1_x5,h1_y5,h1_z5,h1_x6,h1_y6,h1_z6,h1_x7,h1_y7,h1_z7,h1_x8,h1_y8,h1_z8,h1_x9,h1_y9,h1_z9,h1_x10,h1_y10,h1_z10,h1_x11,h1_y11,h1_z11,h1_x12,h1_y12,h1_z12,h1_x13,h1_y13,h1_z13,h1_x14,h1_y14,h1_z14,h1_x15,h1_y15,h1_z15,h1_x16,h1_y16,h1_z16,h1_x17,h1_y17,h1_z17,h1_x18,h1_y18,h1_z18,h1_x19,h1_y19,h1_z19,h1_x20,h1_y20,h1_z20,h2_x0,h2_y0,h2_z0,h2_x1,h2_y1,h2_z1,h2_x2,h2_y2,h2_z2,h2_x3,h2_y3,h2_z3,h2_x4,h2_y4,h2_z4,h2_x5,h2_y5,h2_z5,h2_x6,h2_y6,h2_z6,h2_x7,h2_y7,h2_z7,h2_x8,h2_y8,h2_z8,h2_x9,h2_y9,h2_z9,h2_x10,h2_y10,h2_z10,h2_x11,h2_y11,h2_z11,h2_x12,h2_y12,h2_z12,h2_x13,h2_y13,h2_z13,h2_x14,h2_y14,h2_z14,h2_x15,h2_y15,h2_z15,h2_x16,h2_y16,h2_z16,h2_x17,h2_y17,h2_z17,h2_x18,h2_y18,h2_z18,h2_x19,h2_y19,h2_z19,h2_x20,h2_y20,h2_z20
Hello,0.0,0.0,0.0,-0.1418977826833725,-0.131398543715477,0.023595493286848068,-0.22057898342609406,-0.2842197120189667,0.033806078135967255,-0.2672455906867981,-0.37970292568206787,0.02813097834587097,-0.2846256196498871,-0.4104142189025879,0.01575264148414135,-0.1504499912261963,-0.5071107745170593,0.05687819421291351,-0.19899848103523254,-0.7069751620292664,0.034402210265398026,-0.22845999896526337,-0.8409386873245239,0.005188377574086189,-0.2529967427253723,-0.9522539973258972,-0.02083328180015087,-0.09627221524715424,-0.5098240375518799,0.00916352029889822,-0.1461651474237442,-0.7348570227622986,-0.029049063101410866,-0.1853083372116089,-0.884268581867218,-0.0777241438627243,-0.22085729241371155,-1.0,-0.11181459575891495,-0.04120345786213875,-0.4851979911327362,-0.04368778318166733,-0.09831859171390533,-0.7096657752990723,-0.0873585194349289,-0.1455238163471222,-0.8547702431678772,-0.12918411195278168,-0.18278828263282776,-0.971193253993988,-0.15454377233982086,0.02002158761024475,-0.4312562942504883,-0.09564023464918137,-0.016981396824121475,-0.6438025832176208,-0.13875171542167664,-0.04378420487046242,-0.786591649055481,-0.16778934001922607,-0.06670981645584106,-0.9099187254905701,-0.18842710554599762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.16373616456985474,-0.1120709702372551,0.01078078057616949,-0.25064679980278015,-0.25038811564445496,0.005004901438951492,-0.30650314688682556,-0.33200106024742126,-0.013189585879445076,-0.347942590713501,-0.4088599979877472,-0.03368094563484192,-0.1942281872034073,-0.56854647397995,0.03800613433122635,-0.2934040129184723,-0.7269312739372253,0.008758880198001862,-0.3657727837562561,-0.8397166728973389,-0.02730581909418106,-0.4266462028026581,-0.9430003762245178,-0.05721370503306389,-0.1625412404537201,-0.5800395011901855,0.0007521100924350321,-0.28999027609825134,-0.7536211013793945,-0.029701603576540947,-0.374737411737442,-0.8779736161231995,-0.06825914233922958,-0.4469762146472931,-1.0,-0.09965074062347412,-0.13830217719078064,-0.5543557405471802,-0.0414535291492939,-0.2627828121185303,-0.722170352935791,-0.07264677435159683,-0.34380462765693665,-0.8452019095420837,-0.09815417975187302,-0.4091147482395172,-0.9537236094474792,-0.11702869087457657,-0.12642547488212585,-0.4910932183265686,-0.08522603660821915,-0.22306804358959198,-0.6339794397354126,-0.11089619994163513,-0.28792229294776917,-0.7295864820480347,-0.12198986113071442,-0.3428986072540283,-0.817572832107544,-0.13071024417877197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.1461079716682434,-0.06760984659194946,0.0328533872961998,-0.24288976192474365,-0.20993739366531372,0.046511583030223846,-0.2951788008213043,-0.29312318563461304,0.0436621755361557,-0.3174884617328644,-0.3773588240146637,0.03856000304222107,-0.23051464557647705,-0.5049842000007629,0.07196520268917084,-0.29645872116088867,-0.6858584880828857,0.05963980033993721,-0.3425441086292267,-0.7985214591026306,0.040331847965717316,-0.37994784116744995,-0.8999468088150024,0.022462040185928345,-0.20123831927776337,-0.5329071283340454,0.02737504430115223,-0.2858579158782959,-0.7472783327102661,0.013916782103478909,-0.3390713036060333,-0.8813348412513733,-0.00622179638594389,-0.38612380623817444,-1.0,-0.022186268121004105,-0.1643676608800888,-0.5230472683906555,-0.02227383852005005,-0.25430750846862793,-0.7173029184341431,-0.03918606415390968,-0.3069263994693756,-0.8373392224311829,-0.049874287098646164,-0.3481754660606384,-0.9398400187492371,-0.05915598198771477,-0.1275419145822525,-0.4794160723686218,-0.07278760522603989,-0.21022821962833405,-0.6221210956573486,-0.08809486776590347,-0.2600023150444031,-0.7062895894050598,-0.09083271771669388,-0.30188509821891785,-0.7780974507331848,-0.09442860633134842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.14977258443832397,-0.03768650442361832,0.048947807401418686,-0.2510928213596344,-0.1722850501537323,0.08508121222257614,-0.3051140308380127,-0.2606182396411896,0.10058238357305527,-0.33086904883384705,-0.3467027246952057,0.1136191263794899,-0.2528702914714813,-0.4958614408969879,0.1367773860692978,-0.317111998796463,-0.6769219040870667,0.14737607538700104,-0.36278313398361206,-0.7954240441322327,0.13971368968486786,-0.3971242606639862,-0.8990514874458313,0.1296955794095993,-0.23212039470672607,-0.5458014607429504,0.09143312275409698,-0.30829375982284546,-0.7530021071434021,0.10000751167535782,-0.36009451746940613,-0.8790951371192932,0.09033375233411789,-0.40389180183410645,-0.9964776635169983,0.08156485110521317,-0.20065556466579437,-0.5695743560791016,0.038035571575164795,-0.28377655148506165,-0.7739963531494141,0.038113366812467575,-0.33710139989852905,-0.8947073817253113,0.032746389508247375,-0.3813331425189972,-1.0,0.02705962024629116,-0.16718360781669617,-0.5676460862159729,-0.01655868999660015,-0.25058993697166443,-0.7395908236503601,-0.021877234801650047,-0.3016013503074646,-0.8424919247627258,-0.02219923585653305,-0.3472225069999695,-0.9309355020523071,-0.02422281540930271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.14163169264793396,-0.007844237610697746,0.033281344920396805,-0.24838992953300476,-0.13921813666820526,0.06118665635585785,-0.3066004812717438,-0.2324092537164688,0.07123194634914398,-0.31636834144592285,-0.3208746314048767,0.08033137768507004,-0.24673718214035034,-0.47953692078590393,0.11897192895412445,-0.3077419698238373,-0.6590718626976013,0.12515908479690552,-0.3544818162918091,-0.7852836847305298,0.1143370047211647,-0.38748472929000854,-0.8931916356086731,0.10171401500701904,-0.22554084658622742,-0.5290020704269409,0.07944836467504501,-0.300637811422348,-0.7345482110977173,0.08346191048622131,-0.35375726222991943,-0.8717718720436096,0.07106205075979233,-0.3982464373111725,-1.0,0.060434740036726,-0.1934443563222885,-0.5535338521003723,0.031238991767168045,-0.27531009912490845,-0.747752845287323,0.028056729584932327,-0.32973116636276245,-0.874130129814148,0.01991172879934311,-0.3750714063644409,-0.984092116355896,0.012357110157608986,-0.1604100614786148,-0.5515657067298889,-0.01955448091030121,-0.24085304141044617,-0.7111026048660278,-0.025590335950255394,-0.2925367057323456,-0.8060758709907532,-0.027276473119854927,-0.33793365955352783,-0.8861890435218811,-0.03059171512722969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.1397051066160202,-0.0019728797487914562,0.029851434752345085,-0.24991412460803986,-0.1395941823720932,0.05902795121073723,-0.30783912539482117,-0.23986408114433289,0.07170979678630829,-0.31433337926864624,-0.32077649235725403,0.08345865458250046,-0.24911314249038696,-0.4803750216960907,0.11223596334457397,-0.3122020959854126,-0.6611597537994385,0.11834906786680222,-0.36088326573371887,-0.7878721952438354,0.10838036239147186,-0.39604297280311584,-0.8946968913078308,0.09629480540752411,-0.2268264889717102,-0.5307459235191345,0.07499304413795471,-0.3032677173614502,-0.7377805709838867,0.0781126543879509,-0.3597220778465271,-0.8752039670944214,0.06586482375860214,-0.4068470001220703,-1.0,0.05530859902501106,-0.1933274269104004,-0.5551778674125671,0.029169635847210884,-0.27504080533981323,-0.7562543749809265,0.024317830801010132,-0.3335912525653839,-0.8848161697387695,0.01335154753178358,-0.3829823136329651,-0.9944677352905273,0.0039027517195791006,-0.15983615815639496,-0.5524176359176636,-0.019169267266988754,-0.24125684797763824,-0.7181702852249146,-0.02892981842160225,-0.29472970962524414,-0.8141236901283264,-0.03432150557637215,-0.34195953607559204,-0.8930529356002808,-0.04011794179677963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.14515326917171478,0.004331414122134447,0.0338369645178318,-0.261020302772522,-0.12853102385997772,0.06428627669811249,-0.32267525792121887,-0.22462734580039978,0.07714144885540009,-0.3302050232887268,-0.30665263533592224,0.08938238769769669,-0.26272454857826233,-0.47567281126976013,0.1199326440691948,-0.33098894357681274,-0.651951014995575,0.12727369368076324,-0.38200247287750244,-0.7765474319458008,0.11785423755645752,-0.4176637530326843,-0.8823102116584778,0.10626465082168579,-0.24283654987812042,-0.5274064540863037,0.080115906894207,-0.32462364435195923,-0.7361276745796204,0.08532411605119705,-0.3820684552192688,-0.8735253214836121,0.07508484274148941,-0.42823195457458496,-1.0,0.06615478545427322,-0.2107672542333603,-0.5532720685005188,0.031358033418655396,-0.2981796860694885,-0.7577024698257446,0.028056450188159943,-0.3569464385509491,-0.8877677321434021,0.019257307052612305,-0.4043821394443512,-0.9998639822006226,0.011423731222748756,-0.17825283110141754,-0.5506530404090881,-0.019902292639017105,-0.2641027569770813,-0.7189189195632935,-0.02852562814950943,-0.32013219594955444,-0.81627357006073,-0.032485853880643845,-0.36818811297416687,-0.896980881690979,-0.0372183583676815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.142283633351326,0.002133304486051202,0.032884418964385986,-0.2566177546977997,-0.13339251279830933,0.06405947357416153,-0.31432321667671204,-0.2277868241071701,0.07869207113981247,-0.3219636082649231,-0.3129321038722992,0.09246024489402771,-0.2636353671550751,-0.4749028980731964,0.11677364259958267,-0.32998690009117126,-0.6471710801124573,0.12355440109968185,-0.3774430751800537,-0.7640867233276367,0.11290565878152847,-0.4121949374675751,-0.8666068911552429,0.10056164115667343,-0.24299874901771545,-0.5270669460296631,0.07899778336286545,-0.32135364413261414,-0.7337473630905151,0.08362369984388351,-0.3755139410495758,-0.8708638548851013,0.07142405956983566,-0.41918909549713135,-0.997485339641571,0.06100738048553467,-0.2083662450313568,-0.5514866709709167,0.032793279737234116,-0.2908351421356201,-0.7550430297851562,0.029890405014157295,-0.34571823477745056,-0.8856850862503052,0.01980796456336975,-0.3918567895889282,-1.0,0.010923477821052074,-0.16996191442012787,-0.547012209892273,-0.015671007335186005,-0.2535099685192108,-0.7139367461204529,-0.023538172245025635,-0.3075401782989502,-0.8077631592750549,-0.02708427980542183,-0.35510823130607605,-0.8874424695968628,-0.031400199979543686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.13758237659931183,-0.025524601340293884,0.01797293685376644,-0.2466498464345932,-0.15753839910030365,0.02781449444591999,-0.3079206943511963,-0.23289482295513153,0.023268623277544975,-0.33105963468551636,-0.31653693318367004,0.017312491312623024,-0.23404143750667572,-0.49325990676879883,0.06109395995736122,-0.3034285008907318,-0.6661166548728943,0.04339940845966339,-0.356202632188797,-0.7923009991645813,0.018992021679878235,-0.39883142709732056,-0.9023404121398926,-0.001970035722479224,-0.20911593735218048,-0.525295078754425,0.02226889505982399,-0.2941753566265106,-0.723456084728241,0.0043307021260261536,-0.3535493016242981,-0.8674981594085693,-0.018859727308154106,-0.4052527844905853,-1.0,-0.03637159988284111,-0.17604969441890717,-0.5258376002311707,-0.023021841421723366,-0.2647465765476227,-0.7187411785125732,-0.04442591220140457,-0.3242702782154083,-0.8445264101028442,-0.05821312963962555,-0.37390467524528503,-0.9554650783538818,-0.0678248405456543,-0.1461402028799057,-0.4927654266357422,-0.07057509571313858,-0.22939874231815338,-0.6497703194618225,-0.08995360136032104,-0.28210264444351196,-0.7407402992248535,-0.09510917216539383,-0.3270253837108612,-0.8183284997940063,-0.09910688549280167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.10642535239458084,-0.0414237417280674,-0.007302373647689819,-0.19531504809856415,-0.17790718376636505,-0.013167044147849083,-0.24293000996112823,-0.25830990076065063,-0.024892916902899742,-0.2650240659713745,-0.3204106092453003,-0.03864403814077377,-0.1797299087047577,-0.4818863868713379,-0.005763983353972435,-0.23480314016342163,-0.682761013507843,-0.04625694081187248,-0.27608025074005127,-0.8286189436912537,-0.08324701339006424,-0.30883193016052246,-0.9481899738311768,-0.10979752242565155,-0.1452934592962265,-0.49152088165283203,-0.032635971903800964,-0.21507565677165985,-0.7031244039535522,-0.06998332589864731,-0.2676835060119629,-0.8605137467384338,-0.10439490526914597,-0.31428876519203186,-1.0,-0.1275719404220581,-0.10521305352449417,-0.4731784164905548,-0.06342760473489761,-0.18027406930923462,-0.6734293699264526,-0.0990743637084961,-0.23101121187210083,-0.8157258629798889,-0.12267513573169708,-0.2721940875053406,-0.9374848008155823,-0.13680444657802582,-0.06444360315799713,-0.4231239855289459,-0.09660141170024872,-0.11958058923482895,-0.5635220408439636,-0.1309976577758789,-0.16612297296524048,-0.6573507189750671,-0.14448051154613495,-0.20538726449012756,-0.7319763898849487,-0.1511087417602539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.1872638612985611,-0.061263203620910645,0.15905839204788208,-0.3081280291080475,-0.19598203897476196,0.2548401951789856,-0.3925028145313263,-0.25577548146247864,0.3086911141872406,-0.4575246572494507,-0.3083933889865875,0.3597501218318939,-0.30260708928108215,-0.5326308608055115,0.32272255420684814,-0.40315476059913635,-0.7200067639350891,0.3998734652996063,-0.4796573221683502,-0.8254020810127258,0.42562463879585266,-0.5473633408546448,-0.8997368812561035,0.43572142720222473,-0.2824912369251251,-0.5751600861549377,0.23322662711143494,-0.3997999131679535,-0.7865901589393616,0.31143832206726074,-0.48646023869514465,-0.9075561761856079,0.32468414306640625,-0.5578513145446777,-0.9895720481872559,0.3274170756340027,-0.2689564824104309,-0.6041061878204346,0.13801999390125275,-0.38557347655296326,-0.8073676228523254,0.19549928605556488,-0.4711286425590515,-0.9226893186569214,0.2164566069841385,-0.5380508899688721,-1.0,0.22443632781505585,-0.26653334498405457,-0.6125269532203674,0.04802245646715164,-0.3749730587005615,-0.7866096496582031,0.08833452314138412,-0.44620469212532043,-0.8768988251686096,0.11600072681903839,-0.5074942708015442,-0.9477071762084961,0.1324356347322464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.17240339517593384,-0.022267738357186317,0.020075900480151176,-0.29737672209739685,-0.14145724475383759,0.022952012717723846,-0.37374305725097656,-0.20448170602321625,0.009742324240505695,-0.4392963945865631,-0.2641361355781555,-0.006027032621204853,-0.32996687293052673,-0.5128762722015381,0.0569116584956646,-0.4374445676803589,-0.7146681547164917,0.029635034501552582,-0.5154004693031311,-0.8342446088790894,-0.002448094543069601,-0.5827916264533997,-0.9352909922599792,-0.028286194428801537,-0.301988810300827,-0.5409524440765381,0.012519048526883125,-0.42829087376594543,-0.7566246390342712,-0.012454255484044552,-0.5152366757392883,-0.8871493339538574,-0.04369330033659935,-0.5940287709236145,-1.0,-0.067967489361763,-0.2652982473373413,-0.5367314219474792,-0.03844147548079491,-0.3972330391407013,-0.7376816272735596,-0.06430846452713013,-0.4847308397293091,-0.8527397513389587,-0.08471781760454178,-0.5590676665306091,-0.9491567015647888,-0.1008085310459137,-0.2258715182542801,-0.4972643554210663,-0.0915590152144432,-0.3361594080924988,-0.6371875405311584,-0.11280253529548645,-0.41075581312179565,-0.7194823622703552,-0.12069114297628403,-0.4769626259803772,-0.7873553037643433,-0.1276721954345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.19332030415534973,0.04015923663973808,0.05668086186051369,-0.3548690676689148,-0.06823325157165527,0.09224598854780197,-0.4526093602180481,-0.12173732370138168,0.1017584353685379,-0.5300700664520264,-0.17406684160232544,0.10930858552455902,-0.41583648324012756,-0.5051695108413696,0.15638384222984314,-0.5515088438987732,-0.6827172040939331,0.15861809253692627,-0.6467735767364502,-0.7991774678230286,0.14006343483924866,-0.7260734438896179,-0.8979848027229309,0.12041734158992767,-0.4033873975276947,-0.5620636940002441,0.09339548647403717,-0.5650386810302734,-0.7658882737159729,0.09592849761247635,-0.6702606678009033,-0.8894995450973511,0.07593205571174622,-0.7644917368888855,-1.0,0.05665300786495209,-0.3827819526195526,-0.5873583555221558,0.020103786140680313,-0.548889696598053,-0.7843282222747803,0.015819434076547623,-0.652872622013092,-0.8955869078636169,0.00442604161798954,-0.7404444217681885,-0.990728497505188,-0.008933718316257,-0.3665410280227661,-0.5754078030586243,-0.05569079518318176,-0.5182825326919556,-0.7174366116523743,-0.06209384277462959,-0.6052756905555725,-0.8029584288597107,-0.06338997930288315,-0.6797505021095276,-0.8774842619895935,-0.0692325010895729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.20168383419513702,0.08570240437984467,0.04599804803729057,-0.3769455552101135,-0.011475806124508381,0.07782211899757385,-0.4817100465297699,-0.06687282025814056,0.08522918820381165,-0.5632262229919434,-0.13555090129375458,0.09232903271913528,-0.45561882853507996,-0.4694274365901947,0.15194910764694214,-0.5998801589012146,-0.6407082676887512,0.1503729373216629,-0.7023732662200928,-0.7602869272232056,0.12935703992843628,-0.7846655249595642,-0.8688462972640991,0.10919313877820969,-0.4437161386013031,-0.5386817455291748,0.09416284412145615,-0.6133871674537659,-0.7289881706237793,0.09408023208379745,-0.7259814739227295,-0.8519225716590881,0.07539114356040955,-0.8259343504905701,-0.9766545295715332,0.058846451342105865,-0.4158066213130951,-0.579944372177124,0.024561533704400063,-0.5909861922264099,-0.7716781497001648,0.017198210582137108,-0.7024388313293457,-0.8912641406059265,0.007091747131198645,-0.7962629199028015,-1.0,-0.003151362296193838,-0.38536497950553894,-0.586908221244812,-0.0485505685210228,-0.545653223991394,-0.7388564348220825,-0.05809228867292404,-0.643653154373169,-0.8312567472457886,-0.058495331555604935,-0.7297819256782532,-0.9127792119979858,-0.061807192862033844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.19561809301376343,0.09861873090267181,0.03406880050897598,-0.3724380433559418,0.007092905696481466,0.05970146134495735,-0.47636207938194275,-0.04660132899880409,0.06399565190076828,-0.5604580640792847,-0.12030982226133347,0.06754675507545471,-0.4473609924316406,-0.45744049549102783,0.12294901907444,-0.5923631191253662,-0.6284911036491394,0.10961254686117172,-0.6970659494400024,-0.7534112930297852,0.0816725566983223,-0.7808324098587036,-0.8703790903091431,0.057310156524181366,-0.43548673391342163,-0.5302585363388062,0.06828491389751434,-0.6062086820602417,-0.7178719639778137,0.05593773350119591,-0.7221276760101318,-0.846699059009552,0.029977411031723022,-0.8233663439750671,-0.9796521067619324,0.009167558513581753,-0.40803763270378113,-0.570381760597229,0.002216365886852145,-0.5843010544776917,-0.7581993341445923,-0.017623420804739,-0.7015823125839233,-0.8823038935661316,-0.03441423550248146,-0.8008331060409546,-1.0,-0.04776206612586975,-0.3777671158313751,-0.5665444731712341,-0.06737077236175537,-0.5365382432937622,-0.7079446315765381,-0.08798860013484955,-0.636506974697113,-0.7985402345657349,-0.09415603429079056,-0.7255178093910217,-0.8824055194854736,-0.10051833838224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.20312565565109253,0.10418609529733658,0.04730549082159996,-0.38586294651031494,0.003325694939121604,0.08333084732294083,-0.492889404296875,-0.050918206572532654,0.09499000757932663,-0.574154257774353,-0.11392177641391754,0.10553116351366043,-0.4629671573638916,-0.4724302291870117,0.15403851866722107,-0.6079869866371155,-0.634425938129425,0.15211151540279388,-0.7159231305122375,-0.755751371383667,0.12936662137508392,-0.8047025203704834,-0.8662052750587463,0.10652153939008713,-0.45215991139411926,-0.5491364598274231,0.0941503718495369,-0.6241261959075928,-0.7365214228630066,0.09077818691730499,-0.7442370653152466,-0.8601670861244202,0.065865159034729,-0.8526211977005005,-0.9871589541435242,0.044704191386699677,-0.4256173074245453,-0.5883481502532959,0.02284591645002365,-0.6006799936294556,-0.7751777768135071,0.00844043679535389,-0.7207170724868774,-0.8927226066589355,-0.009160070680081844,-0.8258453011512756,-1.0,-0.02400367707014084,-0.39796069264411926,-0.5784677267074585,-0.05121124908328056,-0.557981014251709,-0.7168848514556885,-0.06825283169746399,-0.6595302224159241,-0.8011364340782166,-0.07449774444103241,-0.7541898488998413,-0.8794588446617126,-0.0819777175784111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.20525167882442474,0.10004910081624985,0.0398087278008461,-0.39035743474960327,-0.003631184808909893,0.06825492531061172,-0.49990901350975037,-0.05434103310108185,0.07419130206108093,-0.5769935846328735,-0.11793163418769836,0.0799219012260437,-0.4559910297393799,-0.5023364424705505,0.13494932651519775,-0.6072597503662109,-0.6589521169662476,0.12519937753677368,-0.7206100225448608,-0.7740477919578552,0.09828198701143265,-0.8136928677558899,-0.87566739320755,0.07285470515489578,-0.4439845681190491,-0.5717798471450806,0.07662050426006317,-0.6259408593177795,-0.759043276309967,0.06571302562952042,-0.7511059641838074,-0.878212034702301,0.03810742869973183,-0.8619232773780823,-0.9963721632957458,0.015270146541297436,-0.4214036464691162,-0.5942847728729248,0.006993874907493591,-0.6075157523155212,-0.7841506004333496,-0.01227269321680069,-0.7334384918212891,-0.8971920609474182,-0.031886324286460876,-0.8419245481491089,-1.0,-0.048239585012197495,-0.402696430683136,-0.5627248883247375,-0.06564438343048096,-0.5642157793045044,-0.700931966304779,-0.08480183035135269,-0.6685599088668823,-0.7806172966957092,-0.09290456771850586,-0.7661013603210449,-0.8543227314949036,-0.10201525688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.0,0.0,0.0,-0.20750772953033447,0.10384625941514969,0.038531236350536346,-0.3904549181461334,-0.0008722664788365364,0.06561622023582458,-0.4999738931655884,-0.05405951663851738,0.0693332701921463,-0.5822893977165222,-0.11821296811103821,0.07304960489273071,-0.45819932222366333,-0.5099173784255981,0.13902434706687927,-0.6137170791625977,-0.6643071174621582,0.1274767965078354,-0.730955183506012,-0.7796563506126404,0.0979573205113411,-0.8280168771743774,-0.8824006915092468,0.07048261165618896,-0.44856977462768555,-0.5786024928092957,0.07916464656591415,-0.6349940896034241,-0.7617400884628296,0.06653957068920135,-0.7627009153366089,-0.8803887963294983,0.036233168095350266,-0.8760863542556763,-1.0,0.011373632587492466,-0.43002480268478394,-0.5986563563346863,0.007464978843927383,-0.6198808550834656,-0.7795470952987671,-0.01286512240767479,-0.7464702129364014,-0.8866019248962402,-0.03231242299079895,-0.8559290170669556,-0.9863142371177673,-0.04833425581455231,-0.4159905016422272,-0.559140682220459,-0.06785988062620163,-0.5805737972259521,-0.691640317440033,-0.08516484498977661,-0.6849789619445801,-0.7689626216888428,-0.09086823463439941,-0.7821016907691956,-0.8425430059432983,-0.0984594076871872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
